title	queer?	yes/all	%	tags	url
Keep an Eye 	No	431/1338	32.21225710014948	"#romance,#surreal,#fanzine,#romance,#surreal,#fanzine,romance,romance,romance,"	"https://tapas.io/series/Keep-an-Eye/info"
Between 4 and 2 	No	431/1339	32.1882001493652	"#architecture,#students,#experimental,#architecture,#students,#experimental,slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/between-4-2/info"
Dragon Husbands 	YESSSSS	432/1340	32.23880597014925	"#gay,#yaoi,#fantasy,#romance,#scifi,#bl,#lgbt,#boylove,#dragon_husbands,#gay,#yaoi,#fantasy,#romance,#scifi,#bl,#lgbt,#boylove,#dragon_husbands,bl,bl,fantasy,science fiction,bl,fantasy,science fiction,"	"https://tapas.io/series/Dragon-Husbands/info"
When It Snow 	No	432/1341	32.21476510067114	"bl,bl,romance,slice of life,bl,romance,slice of life,"	"https://tapas.io/series/When-It-Snow/info"
Hamster Crickets 	No	432/1342	32.190760059612515	"comedy,comedy,bl,drama,comedy,bl,drama,"	"https://tapas.io/series/Hamster-Crickets/info"
Touka-Roo 	No	432/1343	32.166790766939684	"#bunny,#pet,#rabbit,#touka,#bunny,#pet,#rabbit,#touka,slice of life,slice of life,slice of life,"	"https://tapas.io/series/ToukaRoo/info"
BLINDFOLD 	YESSSSS	433/1344	32.217261904761905	"#yuri,#gl,#blindfold,#girlslove,#yurimanga,#mashersan,#yuri,#gl,#blindfold,#girlslove,#yurimanga,#mashersan,gl,gl,gl,"	"https://tapas.io/series/BLINDFOLD/info"
Our Red December 	YESSSSS	434/1345	32.267657992565056	"#love,#gay,#manga,#anime,#romance,#music,#boy,#lgbt,#boyfriends,#love,#gay,#manga,#anime,#romance,#music,#boy,#lgbt,#boyfriends,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/Our-Red-December/info"
Reversion 	YESSSSS	435/1346	32.317979197622584	"#gay,#yaoi,#bl,#lgbt,#shounenai,#bl_webcomic,#gay,#yaoi,#bl,#lgbt,#shounenai,#bl_webcomic,lgbtq+,lgbtq+,bl,lgbtq+,bl,"	"https://tapas.io/series/reversion/info"
Does my Crush like me back? 	YESSSSS	436/1347	32.36822568671121	"#love,#gay,#yaoi,#romance,#drama,#shounen_ai,#comedy,#college,#bl,#boys_love,#love,#gay,#yaoi,#romance,#drama,#shounen_ai,#comedy,#college,#bl,#boys_love,bl,bl,romance,comedy,bl,romance,comedy,"	"https://tapas.io/series/Does-my-Crush-like-me-back/info"
The Edge of Average 	No	436/1348	32.34421364985163	"#funny,#webcomic,#comedy,#funny,#webcomic,#comedy,comedy,comedy,comedy,"	"https://tapas.io/series/TheEdgeofAverage/info"
Behind A Girl 	No	436/1349	32.320237212750186	"#drama,#doujinshi,#music,#song,#fanart,#mystic_messenger,#drama,#doujinshi,#music,#song,#fanart,#mystic_messenger,drama,drama,drama,"	"https://tapas.io/series/Behind-A-Girl/info"
The Purge 	No	436/1350	32.2962962962963	"#comics,#romance,#forest,#relationships,#fox,#axe,#winter,#purge,#coldness,#comics,#romance,#forest,#relationships,#fox,#axe,#winter,#purge,#coldness,drama,drama,drama,"	"https://tapas.io/series/The-Purge/info"
Just say "MAMMA MIA" 	YESSSSS	437/1351	32.346410066617324	"#love,#yaoi,#romance,#drama,#school,#comedy,#student,#army,#boyslove,#slice_of_life,#bts_army,#love,#yaoi,#romance,#drama,#school,#comedy,#student,#army,#boyslove,#slice_of_life,#bts_army,bl,bl,romance,slice of life,bl,romance,slice of life,"	"https://tapas.io/series/Just-say-MAMMA-MIA/info"
NON-NON 	No	437/1352	32.32248520710059	"#romance,#comedy,#romans,#latin,#no_talking,#no_touching,#roman_empire,#romance,#comedy,#romans,#latin,#no_talking,#no_touching,#roman_empire,romance,
                        , es ,
                    ,romance,comedy,romance,comedy,"	"https://tapas.io/series/NOT-NOT/info"
RedZone-137 	No	437/1353	32.29859571322986	"#loneliness,#psychological,#dystopian,#webcomics,#isolation,#future,#survival,#radiation,#postapocalyptic,#indiecomics,#atomic_era,#loneliness,#psychological,#dystopian,#webcomics,#isolation,#future,#survival,#radiation,#postapocalyptic,#indiecomics,#atomic_era,drama,drama,slice of life,science fiction,drama,slice of life,science fiction,"	"https://tapas.io/series/RedZone-137/info"
And then they were cellmates 	No	437/1354	32.27474150664697	"bl,bl,drama,comedy,bl,drama,comedy,"	"https://tapas.io/series/And-then-they-were-cellmates/info"
Small problem 	No	437/1355	32.25092250922509	"bl,bl,romance,comedy,bl,romance,comedy,"	"https://tapas.io/series/Small-problem1/info"
Eclipse of the Son 	No	437/1356	32.227138643067846	"bl,bl,horror,fantasy,bl,horror,fantasy,"	"https://tapas.io/series/Eclipse-of-the-Son/info"
Otaku-sama 	No	437/1357	32.20338983050847	"#cute,#adventure,#panda,#friendship,#kawaii,#parody,#video_games,#animals,#npc,#panpan,#cute,#adventure,#panda,#friendship,#kawaii,#parody,#video_games,#animals,#npc,#panpan,gaming,gaming,slice of life,comedy,gaming,slice of life,comedy,"	"https://tapas.io/series/Otaku-sama/info"
Camprul 	No	437/1358	32.17967599410898	"#dragon,#camprul,#the_prul_campaign,#la_campaa_de_prul,#ari_leewings,#zkoyllar,#dragon,#camprul,#the_prul_campaign,#la_campaa_de_prul,#ari_leewings,#zkoyllar,fantasy,fantasy,romance,drama,fantasy,romance,drama,"	"https://tapas.io/series/Camprul/info"
ABDUCTED 	No	437/1359	32.15599705665931	"#action,#manga,#space,#comedy,#aliens,#cat,#psychic_powers,#action,#manga,#space,#comedy,#aliens,#cat,#psychic_powers,science fiction,science fiction,action,comedy,science fiction,action,comedy,"	"https://tapas.io/series/abducted/info"
Hidden Insights part 1 : Teenparty 	No	437/1360	32.13235294117647	"mystery,mystery,mystery,"	"https://tapas.io/series/Hidden-Insights/info"
LnR 	YESSSSS	438/1361	32.18221895664952	"#philippines,#komiks,#heartwarming,#aromantic,#random_events,#artph,#slice_of_life,#lnr,#romantic_comedy,#filipino_komiks,#philippines,#komiks,#heartwarming,#aromantic,#random_events,#artph,#slice_of_life,#lnr,#romantic_comedy,#filipino_komiks,slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/LnR/info"
[OLD Version] How To Tell if Your Crush likes You 	YESSSSS	439/1362	32.23201174743025	"#love,#yaoi,#romance,#drama,#school,#comedy,#college,#bl,#slice_of_life,#love,#yaoi,#romance,#drama,#school,#comedy,#college,#bl,#slice_of_life,romance,romance,romance,"	"https://tapas.io/series/OLD-Version-How-To-Tell-if-Your-Crush-likes-You/info"
Soliluquies 	YESSSSS	440/1363	32.281731474688186	"#comics,#mystery,#curses,#fish,#witchcraft,#transformation,#surrealism,#magical_realism,#talking_animals,#homewrecker,#red_strings,#comics,#mystery,#curses,#fish,#witchcraft,#transformation,#surrealism,#magical_realism,#talking_animals,#homewrecker,#red_strings,fantasy,fantasy,fantasy,"	"https://tapas.io/series/Soliluquies/info"
NON-NON ESPAÑOL 	No	440/1364	32.25806451612903	"#manga,#comic,#romance,#comedy,#dog,#reading,#manga,#comic,#romance,#comedy,#dog,#reading,romance,
                        , en ,
                    ,romance,comedy,romance,comedy,"	"https://tapas.io/series/NONNON-ESP/info"
Keith and Jeremy's Mystical Mysteries 	No	440/1365	32.234432234432234	"#action,#comedy,#mystery,#supernatural,#detective,#action,#comedy,#mystery,#supernatural,#detective,mystery,mystery,drama,comedy,mystery,drama,comedy,"	"https://tapas.io/series/Keith-and-Jeremys-Mystical-Mysteries/info"
Ying & Yan 	No	440/1366	32.210834553440705	"comedy,comedy,comedy,"	"https://tapas.io/series/yingandyan/info"
Space Playboy 	YESSSSS	441/1367	32.260424286759324	"#yaoi,#space,#boyfriend,#bl,#yaoi,#space,#boyfriend,#bl,science fiction,science fiction,bl,comedy,science fiction,bl,comedy,"	"https://tapas.io/series/Space-Playboy/info"
RedZone-137 (Omakes and Extras) 	No	441/1368	32.23684210526316	"science fiction,science fiction,drama,slice of life,science fiction,drama,slice of life,"	"https://tapas.io/series/RedZone-137-Omakes-and-Extras/info"
Fallen Black 	YESSSSS	442/1369	32.2863403944485	"#manga,#comic,#drama,#tragedy,#traditionalart,#blackwhite,#fallen_black,#manga,#comic,#drama,#tragedy,#traditionalart,#blackwhite,#fallen_black,drama,drama,drama,"	"https://tapas.io/series/Fallen-Black/info"
Powernote 	YESSSSS	443/1370	32.33576642335766	"#adventure,#action,#manga,#shonen,#fantasy,#monster,#comic,#color,#girl,#robot,#scifi,#short,#fight,#boy,#snake,#linework,#army,#combat,#fighting,#battle,#superpowers,#weapons,#female,#rebel,#transformation,#shapeshifting,#dimension,#shading,#tomboy,#lore,#female_lead,#powernote,#powernote_alpha,#short_character,#parallel_universe,#adventure,#action,#manga,#shonen,#fantasy,#monster,#comic,#color,#girl,#robot,#scifi,#short,#fight,#boy,#snake,#linework,#army,#combat,#fighting,#battle,#superpowers,#weapons,#female,#rebel,#transformation,#shapeshifting,#dimension,#shading,#tomboy,#lore,#female_lead,#powernote,#powernote_alpha,#short_character,#parallel_universe,fantasy,fantasy,action,comedy,fantasy,action,comedy,"	"https://tapas.io/series/Powernote/info"
Addicted To You the series  	YESSSSS	444/1371	32.38512035010941	"#gay,#romance,#drama,#drugs,#bl,#sliceoflife,#addiction,#boyslove,#gay,#romance,#drama,#drugs,#bl,#sliceoflife,#addiction,#boyslove,bl,bl,bl,"	"https://tapas.io/series/Addicted-To-You-the-series-/info"
Camprul español 	No	444/1372	32.36151603498542	"#dragon,#camprul,#the_prul_campaign,#la_campaa_de_prul,#ari_leewings,#zkoyllar,#dragon,#camprul,#the_prul_campaign,#la_campaa_de_prul,#ari_leewings,#zkoyllar,fantasy,fantasy,romance,drama,fantasy,romance,drama,"	"https://tapas.io/series/CAMPRUL-esp/info"
Night Class 	YESSSSS	445/1373	32.41077931536781	"#action,#drama,#horror,#werewolf,#supernatural,#bl,#gore,#werewolves,#action,#drama,#horror,#werewolf,#supernatural,#bl,#gore,#werewolves,drama,drama,horror,bl,drama,horror,bl,"	"https://tapas.io/series/Night-Class/info"
His Barcode Tattoo 	No	445/1374	32.38719068413391	"romance,
                        , es ,
                    ,romance,drama,romance,drama,"	"https://tapas.io/series/HBT/info"
Hidden Insights part 2 : Albany's Veil 	No	445/1375	32.36363636363636	"#history,#culture,#colorful,#emo,#high_school,#teenagers,#investigation,#archeology,#2000s,#punk_rock,#history,#culture,#colorful,#emo,#high_school,#teenagers,#investigation,#archeology,#2000s,#punk_rock,mystery,mystery,lgbtq+,science fiction,mystery,lgbtq+,science fiction,"	"https://tapas.io/series/albanysveil/info"
I love... astronomy (Young Kuvira. TLOK fancomic) 	YESSSSS	446/1376	32.412790697674424	"#yuri,#lgbt,#gl,#girlslove,#mashersan,#kuvira,#youngkuvira,#iloveastronomy,#yuri,#lgbt,#gl,#girlslove,#mashersan,#kuvira,#youngkuvira,#iloveastronomy,gl,gl,romance,gl,romance,"	"https://tapas.io/series/I-love-astronomy-Young-Kuvira-TLOK-fancomic/info"
The Never Enders 	No	446/1377	32.38925199709514	"#comedy,#music,#harem,#band,#urban_fantasy,#comedy,#music,#harem,#band,#urban_fantasy,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/theneverenders/info"
Devoured World 	No	446/1378	32.365747460087086	"#adventure,#action,#magic,#shounen,#fantasy,#monster,#music,#supernatural,#eldritch,#animations,#urban_fantasy,#magipunk,#adventure,#action,#magic,#shounen,#fantasy,#monster,#music,#supernatural,#eldritch,#animations,#urban_fantasy,#magipunk,fantasy,fantasy,action,drama,fantasy,action,drama,"	"https://tapas.io/series/Devoured-World/info"
Blood Flower 	No	446/1379	32.34227701232778	"romance,romance,romance,"	"https://tapas.io/series/Blood-Flower/info"
Underworld Flower 	No	446/1380	32.31884057971015	"#fantasy,#romance,#mythology,#myths,#flower,#greek,#hades,#underworld,#persephone,#greek_gods,#greek_mythology,#hades_and_persephone,#fantasy,#romance,#mythology,#myths,#flower,#greek,#hades,#underworld,#persephone,#greek_gods,#greek_mythology,#hades_and_persephone,romance,romance,drama,romance,drama,"	"https://tapas.io/series/Underworld-Flower/info"
Score on my Heart 	No	446/1381	32.29543808834178	"romance,romance,gaming,slice of life,romance,gaming,slice of life,"	"https://tapas.io/series/Score-on-my-Heart/info"
Barely Daily 	YESSSSS	447/1382	32.34442836468885	"#funny,#daily,#lgbt,#girlfriends,#slice_of_life,#funny,#daily,#lgbt,#girlfriends,#slice_of_life,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Barely-Daily/info"
Personal Succubus 	No	447/1383	32.32104121475054	"#fantasy,#romance,#demon,#devil,#finished,#fantasy,#romance,#demon,#devil,#finished,romance,romance,romance,"	"https://tapas.io/series/Personal-Succubus/info"
Roommate Soulmate 	YESSSSS	448/1384	32.369942196531795	"#love,#yuri,#romance,#couple,#girlfriend,#femslash,#gl,#love,#yuri,#romance,#couple,#girlfriend,#femslash,#gl,gl,gl,romance,lgbtq+,gl,romance,lgbtq+,"	"https://tapas.io/series/Roommate-Soulmate/info"
Su tatuaje de código de barras 	No	448/1385	32.34657039711191	"romance,
                        , en ,
                    ,romance,drama,romance,drama,"	"https://tapas.io/series/su-tatuaje-de-codigo-de-barras/info"
The la Muse  	No	448/1386	32.323232323232325	"#comedy,#mystery,#artist,#japan,#danmark,#romance_,#manga_,#rude_neighbor,#manga_artist_,#comedy,#mystery,#artist,#japan,#danmark,#romance_,#manga_,#rude_neighbor,#manga_artist_,drama,drama,gl,comedy,drama,gl,comedy,"	"https://tapas.io/series/The-la-Muse-/info"
NO WORD 	No	448/1387	32.299927901946646	"#home,#poledancing,#pairing,#sidestory,#passionate,#homme,#neon_colours,#home,#poledancing,#pairing,#sidestory,#passionate,#homme,#neon_colours,bl,bl,bl,"	"https://tapas.io/series/NO-WORD/info"
Chaos +/- Dreamscape 	No	448/1388	32.27665706051873	"#animated,#bi,#pan,#polyamory,#poly,#magical_girl,#magic_school,#school_romance,#bi_gaze,#high_libido,#animated,#bi,#pan,#polyamory,#poly,#magical_girl,#magic_school,#school_romance,#bi_gaze,#high_libido,romance,romance,lgbtq+,fantasy,romance,lgbtq+,fantasy,"	"https://tapas.io/series/Chaos---Dreamscape/info"
1 Plus 1 	No	448/1389	32.25341972642188	"#neighbor,#neighbor,romance,romance,drama,slice of life,romance,drama,slice of life,"	"https://tapas.io/series/1-plus-1/info"
Goblins of Razard 	No	448/1390	32.23021582733813	"#mage,#wizard,#prince,#goblins,#hawk,#reign,#mage,#wizard,#prince,#goblins,#hawk,#reign,fantasy,fantasy,fantasy,"	"https://tapas.io/series/Goblins-of-Razard/info"
Moments Between Frames 	No	448/1391	32.20704529115744	"#romance,#drama,#comedy,#scifi,#mystery,#steampunk,#unique,#period,#romance,#drama,#comedy,#scifi,#mystery,#steampunk,#unique,#period,mystery,mystery,romance,drama,mystery,romance,drama,"	"https://tapas.io/series/Moments-Between-Frame/info"
CHAMPS 	YESSSSS	449/1392	32.25574712643678	"#romance,#fighting,#lgbt,#gl,#ufc,#mma,#combat_sports,#mixedmartial_arts,#romance,#fighting,#lgbt,#gl,#ufc,#mma,#combat_sports,#mixedmartial_arts,gl,gl,romance,action,gl,romance,action,"	"https://tapas.io/series/champs/info"
The Larks 	No	449/1393	32.23259152907394	"#fantasy,#comedy,#demon,#humor,#sliceoflife,#demongirls,#demondare,#demon_dare,#fantasy,#comedy,#demon,#humor,#sliceoflife,#demongirls,#demondare,#demon_dare,fantasy,fantasy,comedy,science fiction,fantasy,comedy,science fiction,"	"https://tapas.io/series/The-Larks/info"
Bloody Red 	No	449/1394	32.209469153515066	"#fantasy,#romance,#drama,#mystery,#gothic,#forest,#dark,#red,#skull,#wolf,#spirits,#dark_fantasy,#gothic_romance,#little_red,#fantasy,#romance,#drama,#mystery,#gothic,#forest,#dark,#red,#skull,#wolf,#spirits,#dark_fantasy,#gothic_romance,#little_red,drama,drama,romance,fantasy,drama,romance,fantasy,"	"https://tapas.io/series/bloody-red/info"
CA Fancomic  	No	449/1395	32.18637992831541	"#adventure,#romance,#knight,#series,#academy,#otherworldly,#adventure,#romance,#knight,#series,#academy,#otherworldly,fantasy,fantasy,fantasy,"	"https://tapas.io/series/CA-Fancomic-/info"
The Crown 	No	449/1396	32.16332378223496	"fantasy,fantasy,action,drama,fantasy,action,drama,"	"https://tapas.io/series/The-Crown-/info"
Hollow 	YESSSSS	450/1397	32.21188260558339	"#gay,#action,#anime,#magic,#fantasy,#romance,#bl,#lgbt,#gay_romance,#ya,#magicalgirl,#magicalboy,#young_adult,#amulets,#gay,#action,#anime,#magic,#fantasy,#romance,#bl,#lgbt,#gay_romance,#ya,#magicalgirl,#magicalboy,#young_adult,#amulets,fantasy,fantasy,romance,drama,fantasy,romance,drama,"	"https://tapas.io/series/Hollow5/info"
Blue Morpho 	YESSSSS	451/1398	32.26037195994277	"#romance,#drama,#lgbtq,#gl,#wlw,#romance,#drama,#lgbtq,#gl,#wlw,gl,gl,drama,lgbtq+,gl,drama,lgbtq+,"	"https://tapas.io/series/Blue-Morpho/info"
Blackened 	No	451/1399	32.2373123659757	"#monster,#romance,#comedy,#girl,#bunny,#skull,#witch,#teratophilia,#pink_hair,#monster,#romance,#comedy,#girl,#bunny,#skull,#witch,#teratophilia,#pink_hair,comedy,comedy,romance,comedy,romance,"	"https://tapas.io/series/blackened/info"
She-Shell 	YESSSSS	452/1401	32.262669521770164	"#yuri,#mature,#comedy,#nudity,#lgbtq,#coming_of_age,#gl,#lewd,#slice_of_life,#cute_girls,#yuri,#mature,#comedy,#nudity,#lgbtq,#coming_of_age,#gl,#lewd,#slice_of_life,#cute_girls,gl,gl,romance,slice of life,gl,romance,slice of life,"	"https://tapas.io/series/She-Shell/info"
On Display 	No	452/1402	32.23965763195435	"fantasy,fantasy,romance,comedy,fantasy,romance,comedy,"	"https://tapas.io/series/On-Display/info"
Teddy & Bear 	YESSSSS	453/1403	32.287954383464005	"#cute,#comedy,#bl,#boyslove,#teddy_and_bear,#cute,#comedy,#bl,#boyslove,#teddy_and_bear,bl,bl,romance,comedy,bl,romance,comedy,"	"https://tapas.io/series/Teddy--Bear/info"
The Angel With Black Wings 	No	453/1404	32.26495726495727	"#manga,#fantasy,#comic,#drama,#webcomic,#angels,#webmanga,#tabw,#avimharz,#manga,#fantasy,#comic,#drama,#webcomic,#angels,#webmanga,#tabw,#avimharz,drama,drama,fantasy,drama,fantasy,"	"https://tapas.io/series/tabw/info"
Roommate Soulmate [Fr] 	YESSSSS	454/1405	32.31316725978648	"#yuri,#romance,#couple,#amour,#femslash,#gl,#lesbien,#francais,#yuri,#romance,#couple,#amour,#femslash,#gl,#lesbien,#francais,gl,gl,romance,lgbtq+,gl,romance,lgbtq+,"	"https://tapas.io/series/Roommate-Soulmate-Fr/info"
Stars between Planets 	No	454/1406	32.29018492176387	"#thriller,#colombia,#science_fiction,#thriller,#colombia,#science_fiction,bl,bl,romance,mystery,bl,romance,mystery,"	"https://tapas.io/series/Stars-between-Planets/info"
The King in the Sun 	YESSSSS	455/1407	32.33830845771145	"#flowers,#mystery,#murder,#bl,#flowers,#mystery,#murder,#bl,mystery,mystery,bl,lgbtq+,mystery,bl,lgbtq+,"	"https://tapas.io/series/The-King-in-the-Sun/info"
Nuzmerald 	No	455/1408	32.315340909090914	"#nuzlocke,#pokemonemerald,#dweebodoodles,#nuzlocke,#pokemonemerald,#dweebodoodles,gaming,gaming,comedy,gaming,comedy,"	"https://tapas.io/series/Nuzmerald/info"
Seikkailija 	No	455/1409	32.292405961674945	"#romance,#magical,#dark_fantasy,#hybrid_creatures,#romance,#magical,#dark_fantasy,#hybrid_creatures,bl,bl,action,fantasy,bl,action,fantasy,"	"https://tapas.io/series/Seikkailija/info"
Something Like a Phenomenon 	No	455/1410	32.269503546099294	"#action,#romance,#vampires,#90s,#action,#romance,#vampires,#90s,lgbtq+,lgbtq+,slice of life,fantasy,lgbtq+,slice of life,fantasy,"	"https://tapas.io/series/Something-Like-a-Phenomenon/info"
Vertical Scroll Experiment 	No	455/1411	32.246633593196314	"slice of life,slice of life,slice of life,"	"https://tapas.io/series/Vertical-Scroll-Experiment/info"
Yamamoto and Crow-kun 	YESSSSS	456/1412	32.29461756373937	"#gay,#drama,#funny,#comedy,#sad,#gay,#drama,#funny,#comedy,#sad,bl,bl,bl,"	"https://tapas.io/series/Yamamoto-and-Crow-kun/info"
Honey+Sun 	No	456/1413	32.27176220806794	"#skate,#romance,#chicken,#school,#comedy,#friends,#sun,#honey,#slice_of_life,#honeysun,#skate,#romance,#chicken,#school,#comedy,#friends,#sun,#honey,#slice_of_life,#honeysun,romance,romance,slice of life,comedy,romance,slice of life,comedy,"	"https://tapas.io/series/honeysun/info"
Probably Not Canon 	No	456/1414	32.248939179632245	"#cute,#fantasy,#comedy,#scifi,#parody,#creative,#3d,#sciencefiction,#robotgirl,#herogirl,#androidgirl,#serialstories,#girlsleuth,#cute,#fantasy,#comedy,#scifi,#parody,#creative,#3d,#sciencefiction,#robotgirl,#herogirl,#androidgirl,#serialstories,#girlsleuth,science fiction,science fiction,comedy,fantasy,science fiction,comedy,fantasy,"	"https://tapas.io/series/Probably-Not-Can/info"
From a Single Tone (BL) 	YESSSSS	457/1415	32.29681978798587	"#romance,#drama,#shounen_ai,#bl,#high_school,#piano,#boy_love,#from_a_single_tone,#romance,#drama,#shounen_ai,#bl,#high_school,#piano,#boy_love,#from_a_single_tone,bl,bl,drama,lgbtq+,bl,drama,lgbtq+,"	"https://tapas.io/series/From-a-Single-Tone-BL/info"
Daemon 	No	457/1416	32.27401129943503	"#romance,#tragedy,#religion,#comedy,#angel,#demon,#heaven,#hell,#fire,#supernatural,#teens,#satan,#angst,#saga,#teenagers,#horns,#weekly_updates,#daemon,#deadbeat,#romance,#tragedy,#religion,#comedy,#angel,#demon,#heaven,#hell,#fire,#supernatural,#teens,#satan,#angst,#saga,#teenagers,#horns,#weekly_updates,#daemon,#deadbeat,fantasy,fantasy,fantasy,"	"https://tapas.io/series/Daemon-Akreampuff/info"
Paw Print Promise 	YESSSSS	458/1417	32.32180663373324	"#romance,#comedy,#animals,#furry,#anthro,#bl,#wolf,#fox,#greyson,#slowburn,#slice_of_life,#lgbt_plus,#redley,#pawprint_promise,#romance,#comedy,#animals,#furry,#anthro,#bl,#wolf,#fox,#greyson,#slowburn,#slice_of_life,#lgbt_plus,#redley,#pawprint_promise,bl,bl,slice of life,comedy,bl,slice of life,comedy,"	"https://tapas.io/series/Paw-Print-Promise/info"
Something Important 	No	458/1418	32.29901269393512	"bl,bl,lgbtq+,slice of life,bl,lgbtq+,slice of life,"	"https://tapas.io/series/Something-Important/info"
The King in the Sun - PT/BR 	YESSSSS	459/1419	32.346723044397464	"#bl,#misterio,#assassinato,#bl,#misterio,#assassinato,mystery,mystery,bl,lgbtq+,mystery,bl,lgbtq+,"	"https://tapas.io/series/The-King-in-the-Sun-PTBR/info"
SUPERPOSE 	YESSSSS	460/1420	32.3943661971831	"#scifi,#lgbt,#trans,#historical_fiction,#magical_realism,#scifi,#lgbt,#trans,#historical_fiction,#magical_realism,science fiction,science fiction,lgbtq+,science fiction,lgbtq+,"	"https://tapas.io/series/SUPERPOSE/info"
The Second Lead Syndrome 	No	460/1422	32.34880450070324	"#korean,#actor,#actress,#showbusiness,#korean,#actor,#actress,#showbusiness,romance,romance,romance,"	"https://tapas.io/series/The-Second-Lead-Syndrome/info"
Eorzea Escapades 	No	460/1424	32.30337078651686	"#final_fantasy_xiv,#final_fantasy_14,#final_fantasy_xiv,#final_fantasy_14,fantasy,fantasy,lgbtq+,comedy,fantasy,lgbtq+,comedy,"	"https://tapas.io/series/Eorzea-Escapades/info"
That Black Cat 	YESSSSS	461/1425	32.35087719298246	"#romance,#drama,#bl,#thatblackcat,#romance,#drama,#bl,#thatblackcat,bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/That-Black-Cat/info"
Demon of the Underground 	YESSSSS	462/1426	32.398316970546986	"#gay,#demons,#suspense,#supernatural,#lgbt,#paranormal,#bisexual,#lgbtq,#pansexual,#asexual,#ferrets,#lgbtcomics,#urban_fantasy,#gay,#demons,#suspense,#supernatural,#lgbt,#paranormal,#bisexual,#lgbtq,#pansexual,#asexual,#ferrets,#lgbtcomics,#urban_fantasy,fantasy,fantasy,drama,lgbtq+,fantasy,drama,lgbtq+,"	"https://tapas.io/series/demonoftheunderground/info"
ROADWORKS 	YESSSSS	463/1427	32.445690259285215	"#drama,#fun,#comedy,#conspiracy,#science,#queer,#apocalypse,#future,#lgbt,#feelings,#illuminati,#lizards,#postapocalyptic,#conspiracies,#postapocalypse,#gays,#reptilians,#science_fiction,#drama,#fun,#comedy,#conspiracy,#science,#queer,#apocalypse,#future,#lgbt,#feelings,#illuminati,#lizards,#postapocalyptic,#conspiracies,#postapocalypse,#gays,#reptilians,#science_fiction,science fiction,science fiction,drama,comedy,science fiction,drama,comedy,"	"https://tapas.io/series/ROADWORKS/info"
Zhulong: Ice and Fire 	No	463/1428	32.42296918767507	"romance,romance,action,drama,fantasy,romance,action,drama,fantasy,"	"https://tapas.io/series/zhulong-comic/info"
The Adventures of DK 	YESSSSS	464/1429	32.4702589223233	"#funny,#parody,#cat,#kitty,#batman,#meow,#dark_knight,#catman,#black_cat,#batcat,#a_silent_protector,#cat_problems,#funny,#parody,#cat,#kitty,#batman,#meow,#dark_knight,#catman,#black_cat,#batcat,#a_silent_protector,#cat_problems,comedy,comedy,comedy,"	"https://tapas.io/series/The-Adventures-of-DK/info"
Red Leaves 	No	464/1431	32.42487770789658	"#psychological,#thriller,#short_story,#psychological,#thriller,#short_story,drama,drama,horror,mystery,drama,horror,mystery,"	"https://tapas.io/series/Red-Leaves/info"
Chasing Fire 	YESSSSS	465/1432	32.47206703910614	"#love,#yaoi,#mature,#drama,#comedy,#music,#bl,#boyxboy,#romanace,#boy_love,#love,#yaoi,#mature,#drama,#comedy,#music,#bl,#boyxboy,#romanace,#boy_love,romance,romance,romance,"	"https://tapas.io/series/Chasing-Fire/info"
Nom De Guerre 	No	465/1433	32.449406838799725	"drama,drama,drama,"	"https://tapas.io/series/NDG/info"
One Rainy Day (MM short fancomic) 	No	465/1434	32.42677824267782	"#fan_comic,#mc,#v,#mystic_messenger,#jihyun_kim,#v_x_mc,#fan_comic,#mc,#v,#mystic_messenger,#jihyun_kim,#v_x_mc,slice of life,slice of life,slice of life,"	"https://tapas.io/series/One-Rainy-Day/info"
Love in Time 	No	465/1435	32.40418118466899	"romance,romance,drama,science fiction,romance,drama,science fiction,"	"https://tapas.io/series/loveintime/info"
Adore You 	No	465/1436	32.381615598885794	"romance,romance,drama,slice of life,romance,drama,slice of life,"	"https://tapas.io/series/Adore-You1/info"
Love n life 	No	465/1437	32.35908141962422	"romance,romance,romance,"	"https://tapas.io/series/Love-n-life/info"
Boredom, Fanart and that's it 	No	465/1438	32.33657858136301	"slice of life,slice of life,slice of life,"	"https://tapas.io/series/Boredom-Fanart-and-thats-it/info"
The Beauty Within 	No	465/1439	32.314107018763025	"#harlequin,#harlequin_romance,#harlequin,#harlequin_romance,romance,romance,drama,romance,drama,"	"https://tapas.io/series/the-beauty-within/info"
Personal Succubus Hell Stories 	No	465/1440	32.29166666666667	"#angel,#demon,#devil,#satan,#sequel,#lucifer,#ps,#finished,#michael,#archangel,#sidestory,#personal_succubus,#angel,#demon,#devil,#satan,#sequel,#lucifer,#ps,#finished,#michael,#archangel,#sidestory,#personal_succubus,romance,romance,bl,fantasy,romance,bl,fantasy,"	"https://tapas.io/series/Personal-Succubus-Hell-Stories/info"
